Site, Member, Distance, Distance_Value, Duration, Duration_value
80,96,13.0 mi,2051,34 mins,2051
80,97,13.8 mi,2387,40 mins,2387
80,98,23.3 mi,2858,48 mins,2858
80,99,10.4 mi,1847,31 mins,1847
80,100,7.3 mi,1988,33 mins,1988
80,101,4.6 mi,1569,26 mins,1569
80,102,0.6 mi,261,4 mins,261
80,103,17.8 mi,2560,43 mins,2560
80,104,14.2 mi,2907,48 mins,2907
80,105,0.7 mi,317,5 mins,317
80,106,13.5 mi,2126,35 mins,2126
80,107,14.5 mi,2394,40 mins,2394
80,108,1.4 mi,488,8 mins,488
80,109,10.1 mi,1842,31 mins,1842
80,110,5.1 mi,1758,29 mins,1758
81,1,5.5 mi,1724,29 mins,1724
81,2,1.7 mi,567,9 mins,567
81,3,12.2 mi,2152,36 mins,2152
81,4,9.8 mi,1511,25 mins,1511
81,5,7.9 mi,1533,26 mins,1533
81,6,4.8 mi,1524,25 mins,1524
81,7,1.8 mi,624,10 mins,624
81,8,4.0 mi,1232,21 mins,1232
81,9,7.4 mi,1335,22 mins,1335
81,10,14.2 mi,2655,44 mins,2655
81,11,35.0 mi,3129,52 mins,3129
81,12,5.5 mi,1449,24 mins,1449
81,13,12.7 mi,2377,40 mins,2377
81,14,21.8 mi,2749,46 mins,2749
81,15,4.8 mi,1576,26 mins,1576
81,16,6.7 mi,1160,19 mins,1160
81,17,10.8 mi,1494,25 mins,1494
81,18,3.6 mi,968,16 mins,968
81,19,5.9 mi,1190,20 mins,1190
81,20,1.1 mi,377,6 mins,377
81,21,9.8 mi,1695,28 mins,1695
81,22,13.2 mi,1866,31 mins,1866
81,23,7.7 mi,1523,25 mins,1523
81,24,7.2 mi,1746,29 mins,1746
81,25,4.6 mi,1316,22 mins,1316
81,26,2.7 mi,760,13 mins,760
81,27,5.3 mi,1540,26 mins,1540
81,28,5.5 mi,1242,21 mins,1242
81,29,9.5 mi,1528,25 mins,1528
81,30,7.9 mi,2086,35 mins,2086
81,31,8.2 mi,1671,28 mins,1671
81,32,5.3 mi,1721,29 mins,1721
81,33,6.7 mi,1716,29 mins,1716
81,34,4.7 mi,1222,20 mins,1222
81,35,7.4 mi,1928,32 mins,1928
81,36,6.2 mi,1372,23 mins,1372
81,37,26.0 mi,2622,44 mins,2622
81,38,6.9 mi,1879,31 mins,1879
81,39,12.1 mi,2194,37 mins,2194
81,40,16.3 mi,2160,36 mins,2160
81,41,25.7 mi,2590,43 mins,2590
81,42,13.2 mi,1800,30 mins,1800
81,43,25.0 mi,2552,43 mins,2552
81,44,4.7 mi,1467,24 mins,1467
81,45,7.4 mi,1882,31 mins,1882
81,46,7.7 mi,1922,32 mins,1922
81,47,5.0 mi,1617,27 mins,1617
81,48,10.5 mi,1766,29 mins,1766
81,49,1.2 mi,483,8 mins,483
81,50,2.2 mi,735,12 mins,735
81,51,0.7 mi,305,5 mins,305
81,52,3.9 mi,1181,20 mins,1181
81,53,3.5 mi,1122,19 mins,1122
81,54,11.5 mi,2026,34 mins,2026
81,55,8.6 mi,1535,26 mins,1535
81,56,16.5 mi,2098,35 mins,2098
81,57,2.2 mi,862,14 mins,862
81,58,3.5 mi,1133,19 mins,1133
81,59,42.4 mi,3409,57 mins,3409
81,60,23.0 mi,2975,50 mins,2975
81,61,24.5 mi,2802,47 mins,2802
81,62,1.2 mi,445,7 mins,445
81,63,6.4 mi,1751,29 mins,1751
81,64,1.9 mi,657,11 mins,657
81,65,12.1 mi,1899,32 mins,1899
81,66,9.4 mi,1594,27 mins,1594
81,67,8.1 mi,1839,31 mins,1839
81,68,8.6 mi,1785,30 mins,1785
81,69,8.6 mi,1535,26 mins,1535
81,70,5.3 mi,1686,28 mins,1686
81,71,8.0 mi,2111,35 mins,2111
81,72,6.2 mi,1330,22 mins,1330
81,73,7.1 mi,1241,21 mins,1241
81,74,5.8 mi,1796,30 mins,1796
81,75,3.7 mi,1125,19 mins,1125
81,76,9.7 mi,2045,34 mins,2045
81,77,7.7 mi,2093,35 mins,2093
81,78,2.8 mi,1011,17 mins,1011
81,79,14.3 mi,1908,32 mins,1908
81,80,5.1 mi,1837,31 mins,1837
81,81,1.7 mi,548,9 mins,548
81,82,11.5 mi,2026,34 mins,2026
81,83,7.7 mi,1475,25 mins,1475
81,84,8.1 mi,2101,35 mins,2101
81,85,3.1 mi,991,17 mins,991
81,86,17.7 mi,2589,43 mins,2589
81,87,12.7 mi,2406,40 mins,2406
81,88,5.4 mi,1600,27 mins,1600
81,89,29.0 mi,2742,46 mins,2742
81,90,2.7 mi,915,15 mins,915
81,91,8.5 mi,1571,26 mins,1571
81,92,14.3 mi,2657,44 mins,2657
81,93,6.2 mi,1242,21 mins,1242
81,94,8.9 mi,1755,29 mins,1755
81,95,6.3 mi,1248,21 mins,1248
81,96,5.6 mi,1311,22 mins,1311
81,97,6.4 mi,1648,27 mins,1648
81,98,27.3 mi,2617,44 mins,2617
81,99,1.5 mi,468,8 mins,468
81,100,14.5 mi,2629,44 mins,2629
81,101,4.2 mi,1229,20 mins,1229
81,102,6.4 mi,1698,28 mins,1698
81,103,10.5 mi,1821,30 mins,1821
81,104,23.4 mi,3171,53 mins,3171
81,105,6.5 mi,1708,28 mins,1708
81,106,8.4 mi,1609,27 mins,1609
81,107,7.1 mi,1654,28 mins,1654
81,108,5.0 mi,1264,21 mins,1264
81,109,13.0 mi,2222,37 mins,2222
81,110,5.4 mi,1843,31 mins,1843
82,1,6.1 mi,1701,28 mins,1701
82,2,2.0 mi,675,11 mins,675
82,3,12.3 mi,2108,35 mins,2108
82,4,9.9 mi,1567,26 mins,1567
82,5,8.1 mi,1589,26 mins,1589
82,6,4.7 mi,1511,25 mins,1511
82,7,2.1 mi,732,12 mins,732
82,8,3.9 mi,1219,20 mins,1219
82,9,7.5 mi,1391,23 mins,1391
82,10,14.3 mi,2610,44 mins,2610
82,11,35.2 mi,3185,53 mins,3185
82,12,5.6 mi,1405,23 mins,1405
82,13,12.8 mi,2332,39 mins,2332
82,14,22.0 mi,2772,46 mins,2772
82,15,5.3 mi,1694,28 mins,1694
82,16,6.8 mi,1183,20 mins,1183
82,17,11.5 mi,1581,26 mins,1581
82,18,3.7 mi,991,17 mins,991
82,19,6.0 mi,1145,19 mins,1145
82,20,1.4 mi,465,8 mins,465
82,21,10.0 mi,1751,29 mins,1751
82,22,13.4 mi,1889,31 mins,1889
82,23,7.8 mi,1479,25 mins,1479
82,24,7.3 mi,1802,30 mins,1802
82,25,4.8 mi,1390,23 mins,1390
82,26,2.8 mi,715,12 mins,715
82,27,5.5 mi,1615,27 mins,1615
82,28,5.7 mi,1298,22 mins,1298
82,29,9.7 mi,1585,26 mins,1585
82,30,8.0 mi,2042,34 mins,2042
82,31,8.9 mi,1759,29 mins,1759
82,32,5.7 mi,1840,31 mins,1840
82,33,6.8 mi,1672,28 mins,1672
82,34,4.8 mi,1245,21 mins,1245
82,35,7.5 mi,1883,31 mins,1883
82,36,6.4 mi,1428,24 mins,1428
82,37,26.1 mi,2679,45 mins,2679
82,38,7.0 mi,1834,31 mins,1834
82,39,12.2 mi,2149,36 mins,2149
82,40,16.6 mi,2183,36 mins,2183
82,41,26.4 mi,2677,45 mins,2677
82,42,13.5 mi,1823,30 mins,1823
82,43,25.7 mi,2639,44 mins,2639
82,44,4.6 mi,1454,24 mins,1454
82,45,7.6 mi,1837,31 mins,1837
82,46,7.0 mi,2006,33 mins,2006
82,47,5.5 mi,1736,29 mins,1736
82,48,10.7 mi,1822,30 mins,1822
82,49,1.4 mi,564,9 mins,564
82,50,2.4 mi,843,14 mins,843
82,51,0.8 mi,328,5 mins,328
82,52,4.6 mi,1172,20 mins,1172
82,53,3.6 mi,1078,18 mins,1078
82,54,11.7 mi,1981,33 mins,1981
82,55,8.8 mi,1591,27 mins,1591
82,56,16.7 mi,2154,36 mins,2154
82,57,2.8 mi,959,16 mins,959
82,58,4.0 mi,1251,21 mins,1251
82,59,43.1 mi,3496,58 mins,3496
82,60,23.2 mi,2998,50 mins,2998
82,61,24.7 mi,2825,47 mins,2825
82,62,1.1 mi,432,7 mins,432
82,63,6.5 mi,1706,28 mins,1706
82,64,2.2 mi,739,12 mins,739
82,65,12.3 mi,1955,33 mins,1955
82,66,9.6 mi,1651,28 mins,1651
82,67,7.4 mi,1884,31 mins,1884
82,68,9.3 mi,1873,31 mins,1873
82,69,8.8 mi,1591,27 mins,1591
82,70,5.2 mi,1673,28 mins,1673
82,71,8.2 mi,2066,34 mins,2066
82,72,6.8 mi,1418,24 mins,1418
82,73,7.3 mi,1298,22 mins,1298
82,74,5.9 mi,1870,31 mins,1870
82,75,4.1 mi,1244,21 mins,1244
82,76,9.8 mi,2000,33 mins,2000
82,77,7.9 mi,2049,34 mins,2049
82,78,3.2 mi,1113,19 mins,1113
82,79,14.5 mi,1965,33 mins,1965
82,80,5.2 mi,1793,30 mins,1793
82,81,1.8 mi,571,10 mins,571
82,82,11.7 mi,1981,33 mins,1981
82,83,7.9 mi,1532,26 mins,1532
82,84,8.2 mi,2056,34 mins,2056
82,85,3.1 mi,1014,17 mins,1014
82,86,17.8 mi,2544,42 mins,2544
82,87,12.8 mi,2361,39 mins,2361
82,88,5.5 mi,1674,28 mins,1674
82,89,29.7 mi,2830,47 mins,2830
82,90,3.0 mi,1023,17 mins,1023
82,91,8.7 mi,1627,27 mins,1627
82,92,14.5 mi,2612,44 mins,2612
82,93,6.9 mi,1330,22 mins,1330
82,94,9.2 mi,1778,30 mins,1778
82,95,4.8 mi,1415,24 mins,1415
82,96,5.8 mi,1368,23 mins,1368
82,97,6.6 mi,1704,28 mins,1704
82,98,28.0 mi,2705,45 mins,2705
82,99,1.4 mi,448,7 mins,448
82,100,14.6 mi,2584,43 mins,2584
82,101,4.1 mi,1216,20 mins,1216
82,102,6.6 mi,1653,28 mins,1653
82,103,10.6 mi,1877,31 mins,1877
82,104,23.6 mi,3194,53 mins,3194
82,105,6.7 mi,1663,28 mins,1663
82,106,8.7 mi,1633,27 mins,1633
82,107,7.3 mi,1711,29 mins,1711
82,108,5.1 mi,1220,20 mins,1220
82,109,13.1 mi,2177,36 mins,2177
82,110,5.3 mi,1830,31 mins,1830
83,1,18.7 mi,2348,39 mins,2348
83,2,12.9 mi,1712,29 mins,1712
83,3,7.9 mi,1968,33 mins,1968
83,4,20.5 mi,2080,35 mins,2080
83,5,18.6 mi,2102,35 mins,2102
83,6,16.8 mi,2374,40 mins,2374
83,7,14.1 mi,1778,30 mins,1778
83,8,16.0 mi,2082,35 mins,2082
83,9,18.1 mi,1904,32 mins,1904
83,10,13.9 mi,1964,33 mins,1964
83,11,43.0 mi,3364,56 mins,3364
83,12,4.9 mi,1423,24 mins,1423
83,13,5.3 mi,1610,27 mins,1610
83,14,3.2 mi,889,15 mins,889
83,15,24.5 mi,2455,41 mins,2455
83,16,16.1 mi,1910,32 mins,1910
83,17,10.5 mi,1277,21 mins,1277
83,18,17.3 mi,1921,32 mins,1921
83,19,5.8 mi,1720,29 mins,1720
83,20,13.7 mi,1673,28 mins,1673
83,21,20.1 mi,2208,37 mins,2208
83,22,6.8 mi,1408,23 mins,1408
83,23,5.7 mi,1758,29 mins,1758
83,24,17.9 mi,2315,39 mins,2315
83,25,3.5 mi,1087,18 mins,1087
83,26,13.3 mi,1597,27 mins,1597
83,27,3.0 mi,930,16 mins,930
83,28,16.3 mi,1811,30 mins,1811
83,29,20.2 mi,2097,35 mins,2097
83,30,3.3 mi,917,15 mins,917
83,31,4.4 mi,811,14 mins,811
83,32,24.2 mi,2347,39 mins,2347
83,33,3.7 mi,983,16 mins,983
83,34,17.4 mi,1892,32 mins,1892
83,35,3.4 mi,909,15 mins,909
83,36,16.9 mi,1941,32 mins,1941
83,37,29.1 mi,2584,43 mins,2584
83,38,2.9 mi,887,15 mins,887
83,39,5.8 mi,1721,29 mins,1721
83,40,8.4 mi,1450,24 mins,1450
83,41,18.2 mi,2023,34 mins,2023
83,42,9.3 mi,1173,20 mins,1173
83,43,17.5 mi,1985,33 mins,1985
83,44,16.7 mi,2317,39 mins,2317
83,45,5.1 mi,1439,24 mins,1439
83,46,17.9 mi,2571,43 mins,2571
83,47,19.1 mi,2443,41 mins,2443
83,48,21.2 mi,2335,39 mins,2335
83,49,13.7 mi,1674,28 mins,1674
83,50,12.4 mi,1402,23 mins,1402
83,51,14.4 mi,1782,30 mins,1782
83,52,17.7 mi,1997,33 mins,1997
83,53,4.3 mi,1636,27 mins,1636
83,54,6.2 mi,1752,29 mins,1752
83,55,19.4 mi,1995,33 mins,1995
83,56,20.6 mi,2066,34 mins,2066
83,57,12.0 mi,1492,25 mins,1492
83,58,16.6 mi,2440,41 mins,2440
83,59,34.5 mi,2879,48 mins,2879
83,60,10.4 mi,1904,32 mins,1904
83,61,4.9 mi,1460,24 mins,1460
83,62,13.8 mi,1521,25 mins,1521
83,63,4.0 mi,1085,18 mins,1085
83,64,13.4 mi,1598,27 mins,1598
83,65,19.6 mi,2124,35 mins,2124
83,66,15.0 mi,1654,28 mins,1654
83,67,22.4 mi,2306,38 mins,2306
83,68,4.8 mi,918,15 mins,918
83,69,19.4 mi,1995,33 mins,1995
83,70,17.3 mi,2536,42 mins,2536
83,71,2.6 mi,743,12 mins,743
83,72,7.6 mi,1167,19 mins,1167
83,73,17.9 mi,1810,30 mins,1810
83,74,2.7 mi,776,13 mins,776
83,75,17.5 mi,1924,32 mins,1924
83,76,5.4 mi,1486,25 mins,1486
83,77,2.7 mi,793,13 mins,793
83,78,13.4 mi,1393,23 mins,1393
83,79,19.1 mi,1971,33 mins,1971
83,80,3.5 mi,1061,18 mins,1061
83,81,13.2 mi,1526,25 mins,1526
83,82,6.2 mi,1752,29 mins,1752
83,83,18.5 mi,2045,34 mins,2045
83,84,2.9 mi,814,14 mins,814
83,85,17.0 mi,1900,32 mins,1900
83,86,12.5 mi,1727,29 mins,1727
83,87,5.7 mi,1720,29 mins,1720
83,88,2.8 mi,850,14 mins,850
83,89,29.0 mi,2317,39 mins,2317
83,90,13.1 mi,1454,24 mins,1454
83,91,19.4 mi,2007,33 mins,2007
83,92,11.8 mi,1684,28 mins,1684
83,93,5.2 mi,923,15 mins,923
83,94,11.2 mi,1577,26 mins,1577
83,95,16.5 mi,2081,35 mins,2081
83,96,16.3 mi,1880,31 mins,1880
83,97,17.2 mi,2217,37 mins,2217
83,98,19.9 mi,2051,34 mins,2051
83,99,13.8 mi,1677,28 mins,1677
83,100,13.6 mi,1884,31 mins,1884
83,101,16.2 mi,2079,35 mins,2079
83,102,3.5 mi,1094,18 mins,1094
83,103,21.2 mi,2390,40 mins,2390
83,104,10.8 mi,2100,35 mins,2100
83,105,3.5 mi,1006,17 mins,1006
83,106,10.6 mi,1431,24 mins,1431
83,107,22.4 mi,2204,37 mins,2204
83,108,4.6 mi,1356,23 mins,1356
83,109,15.5 mi,2066,34 mins,2066
83,110,17.2 mi,2445,41 mins,2445
84,1,8.8 mi,1688,28 mins,1688
84,2,2.2 mi,791,13 mins,791
84,3,13.4 mi,1967,33 mins,1967
84,4,10.6 mi,1421,24 mins,1421
84,5,8.8 mi,1442,24 mins,1442
84,6,8.0 mi,1713,29 mins,1713
84,7,1.9 mi,726,12 mins,726
84,8,7.1 mi,1422,24 mins,1422
84,9,8.2 mi,1245,21 mins,1245
84,10,15.4 mi,2470,41 mins,2470
84,11,35.9 mi,3039,51 mins,3039
84,12,6.7 mi,1264,21 mins,1264
84,13,13.9 mi,2192,37 mins,2192
84,14,10.2 mi,2514,42 mins,2514
84,15,9.3 mi,1824,30 mins,1824
84,16,7.0 mi,1192,20 mins,1192
84,17,6.9 mi,1223,20 mins,1223
84,18,8.4 mi,1260,21 mins,1260
84,19,7.2 mi,1005,17 mins,1005
84,20,3.8 mi,1013,17 mins,1013
84,21,10.7 mi,1605,27 mins,1605
84,22,11.7 mi,1553,26 mins,1553
84,23,9.0 mi,1338,22 mins,1338
84,24,8.0 mi,1655,28 mins,1655
84,25,3.6 mi,1137,19 mins,1137
84,26,4.4 mi,920,15 mins,920
84,27,3.9 mi,1299,22 mins,1299
84,28,6.4 mi,1151,19 mins,1151
84,29,10.4 mi,1438,24 mins,1438
84,30,9.1 mi,1901,32 mins,1901
84,31,4.4 mi,1340,22 mins,1340
84,32,9.0 mi,1771,30 mins,1771
84,33,7.9 mi,1531,26 mins,1531
84,34,7.6 mi,1233,21 mins,1233
84,35,8.6 mi,1743,29 mins,1743
84,36,7.1 mi,1281,21 mins,1281
84,37,26.8 mi,2532,42 mins,2532
84,38,8.1 mi,1694,28 mins,1694
84,39,13.3 mi,2009,33 mins,2009
84,40,14.9 mi,1847,31 mins,1847
84,41,21.8 mi,2319,39 mins,2319
84,42,11.8 mi,1487,25 mins,1487
84,43,21.1 mi,2282,38 mins,2282
84,44,7.8 mi,1657,28 mins,1657
84,45,8.7 mi,1697,28 mins,1697
84,46,8.1 mi,1911,32 mins,1911
84,47,9.3 mi,1784,30 mins,1784
84,48,11.4 mi,1675,28 mins,1675
84,49,2.5 mi,1050,18 mins,1050
84,50,2.5 mi,656,11 mins,656
84,51,3.3 mi,1210,20 mins,1210
84,52,7.8 mi,1337,22 mins,1337
84,53,4.7 mi,1094,18 mins,1094
84,54,12.8 mi,1841,31 mins,1841
84,55,9.5 mi,1444,24 mins,1444
84,56,17.0 mi,1943,32 mins,1943
84,57,1.3 mi,560,9 mins,560
84,58,6.0 mi,1873,31 mins,1873
84,59,38.6 mi,3138,52 mins,3138
84,60,21.6 mi,2662,44 mins,2662
84,61,23.0 mi,2489,41 mins,2489
84,62,4.9 mi,860,14 mins,860
84,63,7.6 mi,1566,26 mins,1566
84,64,3.2 mi,934,16 mins,934
84,65,13.0 mi,1808,30 mins,1808
84,66,10.3 mi,1504,25 mins,1504
84,67,8.1 mi,1737,29 mins,1737
84,68,4.7 mi,1454,24 mins,1454
84,69,9.5 mi,1444,24 mins,1444
84,70,8.3 mi,1846,31 mins,1846
84,71,9.3 mi,1926,32 mins,1926
84,72,2.1 mi,853,14 mins,853
84,73,8.0 mi,1151,19 mins,1151
84,74,4.5 mi,1631,27 mins,1631
84,75,7.7 mi,1264,21 mins,1264
84,76,10.9 mi,1860,31 mins,1860
84,77,9.0 mi,1908,32 mins,1908
84,78,0.7 mi,317,5 mins,317
84,79,15.2 mi,1818,30 mins,1818
84,80,7.8 mi,1667,28 mins,1667
84,81,3.3 mi,866,14 mins,866
84,82,12.8 mi,1841,31 mins,1841
84,83,8.6 mi,1385,23 mins,1385
84,84,9.3 mi,1916,32 mins,1916
84,85,8.1 mi,1239,21 mins,1239
84,86,18.9 mi,2404,40 mins,2404
84,87,14.0 mi,2221,37 mins,2221
84,88,4.1 mi,1419,24 mins,1419
84,89,25.1 mi,2472,41 mins,2472
84,90,0.7 mi,333,6 mins,333
84,91,9.4 mi,1480,25 mins,1480
84,92,15.6 mi,2472,41 mins,2472
84,93,2.3 mi,911,15 mins,911
84,94,7.5 mi,1442,24 mins,1442
84,95,7.4 mi,1362,23 mins,1362
84,96,6.5 mi,1221,20 mins,1221
84,97,7.3 mi,1558,26 mins,1558
84,98,23.5 mi,2347,39 mins,2347
84,99,4.0 mi,1017,17 mins,1017
84,100,15.7 mi,2444,41 mins,2444
84,101,7.3 mi,1418,24 mins,1418
84,102,7.7 mi,1513,25 mins,1513
84,103,11.3 mi,1731,29 mins,1731
84,104,21.9 mi,2858,48 mins,2858
84,105,7.8 mi,1523,25 mins,1523
84,106,7.0 mi,1297,22 mins,1297
84,107,8.0 mi,1564,26 mins,1564
84,108,6.2 mi,1079,18 mins,1079
84,109,14.2 mi,2037,34 mins,2037
84,110,8.1 mi,1727,29 mins,1727
85,1,2.9 mi,1012,17 mins,1012
85,2,7.9 mi,1359,23 mins,1359
85,3,16.9 mi,2058,34 mins,2058
85,4,4.1 mi,700,12 mins,700
85,5,1.3 mi,518,9 mins,518
85,6,8.1 mi,1468,24 mins,1468
85,7,7.2 mi,1267,21 mins,1267
85,8,7.7 mi,1301,22 mins,1301
85,9,1.5 mi,561,9 mins,561
85,10,18.9 mi,2561,43 mins,2561
85,11,29.9 mi,2373,40 mins,2373
85,12,12.2 mi,1610,27 mins,1610
85,13,17.4 mi,2283,38 mins,2283
85,14,23.7 mi,2604,43 mins,2604
85,15,3.4 mi,1147,19 mins,1147
85,16,8.9 mi,1047,17 mins,1047
85,17,13.9 mi,1472,25 mins,1472
85,18,3.5 mi,720,12 mins,720
85,19,11.4 mi,1330,22 mins,1330
85,20,5.2 mi,1057,18 mins,1057
85,21,4.4 mi,839,14 mins,839
85,22,15.1 mi,1721,29 mins,1721
85,23,12.3 mi,1499,25 mins,1499
85,24,1.5 mi,571,10 mins,571
85,25,11.5 mi,1701,28 mins,1701
85,26,10.1 mi,1341,22 mins,1341
85,27,10.0 mi,1881,31 mins,1881
85,28,2.2 mi,655,11 mins,655
85,29,4.1 mi,672,11 mins,672
85,30,14.8 mi,2323,39 mins,2323
85,31,15.2 mi,1772,30 mins,1772
85,32,3.8 mi,982,16 mins,982
85,33,13.6 mi,1953,33 mins,1953
85,34,3.1 mi,628,10 mins,628
85,35,14.3 mi,2164,36 mins,2164
85,36,0.5 mi,181,3 mins,181
85,37,20.9 mi,1964,33 mins,1964
85,38,13.8 mi,2115,35 mins,2115
85,39,16.8 mi,2100,35 mins,2100
85,40,18.3 mi,2015,34 mins,2015
85,41,27.7 mi,2420,40 mins,2420
85,42,15.2 mi,1655,28 mins,1655
85,43,27.0 mi,2382,40 mins,2382
85,44,7.9 mi,1383,23 mins,1383
85,45,13.0 mi,2024,34 mins,2024
85,46,2.4 mi,899,15 mins,899
85,47,3.3 mi,1107,18 mins,1107
85,48,5.4 mi,1010,17 mins,1010
85,49,5.4 mi,1083,18 mins,1083
85,50,5.1 mi,979,16 mins,979
85,51,7.0 mi,1331,22 mins,1331
85,52,3.4 mi,732,12 mins,732
85,53,10.4 mi,1515,25 mins,1515
85,54,16.3 mi,1932,32 mins,1932
85,55,3.2 mi,679,11 mins,679
85,56,13.7 mi,1585,26 mins,1585
85,57,7.6 mi,1050,18 mins,1050
85,58,6.3 mi,1322,22 mins,1322
85,59,44.0 mi,3276,55 mins,3276
85,60,25.0 mi,2830,47 mins,2830
85,61,26.4 mi,2657,44 mins,2657
85,62,7.8 mi,1184,20 mins,1184
85,63,13.2 mi,1956,33 mins,1956
85,64,5.1 mi,1020,17 mins,1020
85,65,9.7 mi,1346,22 mins,1346
85,66,6.6 mi,1082,18 mins,1082
85,67,1.6 mi,652,11 mins,652
85,68,14.2 mi,1794,30 mins,1794
85,69,3.2 mi,679,11 mins,679
85,70,8.5 mi,1602,27 mins,1602
85,71,18.9 mi,2363,39 mins,2363
85,72,10.8 mi,1413,24 mins,1413
85,73,1.3 mi,451,8 mins,451
85,74,17.3 mi,2032,34 mins,2032
85,75,3.3 mi,660,11 mins,660
85,76,14.4 mi,1941,32 mins,1941
85,77,14.7 mi,2330,39 mins,2330
85,78,7.0 mi,923,15 mins,923
85,79,11.5 mi,1396,23 mins,1396
85,80,13.5 mi,2088,35 mins,2088
85,81,4.9 mi,979,16 mins,979
85,82,16.3 mi,1932,32 mins,1932
85,83,1.7 mi,688,11 mins,688
85,84,15.0 mi,2337,39 mins,2337
85,85,3.9 mi,848,14 mins,848
85,86,22.4 mi,2495,42 mins,2495
85,87,17.4 mi,2311,39 mins,2311
85,88,11.9 mi,1955,33 mins,1955
85,89,31.2 mi,2605,43 mins,2605
85,90,6.4 mi,954,16 mins,954
85,91,3.1 mi,715,12 mins,715
85,92,19.1 mi,2563,43 mins,2563
85,93,12.3 mi,1564,26 mins,1564
85,94,13.9 mi,1559,26 mins,1559
85,95,8.5 mi,1135,19 mins,1135
85,96,1.2 mi,378,6 mins,378
85,97,1.5 mi,535,9 mins,535
85,98,29.4 mi,2448,41 mins,2448
85,99,5.1 mi,1055,18 mins,1055
85,100,19.2 mi,2535,42 mins,2535
85,101,7.5 mi,1171,20 mins,1171
85,102,13.4 mi,1935,32 mins,1935
85,103,4.8 mi,1045,17 mins,1045
85,104,25.3 mi,3026,50 mins,3026
85,105,13.5 mi,1944,32 mins,1944
85,106,10.4 mi,1464,24 mins,1464
85,107,1.3 mi,578,10 mins,578
85,108,11.9 mi,1501,25 mins,1501
85,109,17.7 mi,2128,35 mins,2128
85,110,9.5 mi,1688,28 mins,1688
86,1,14.2 mi,1525,25 mins,1525
86,2,14.6 mi,1775,30 mins,1775
86,3,25.8 mi,2806,47 mins,2806
86,4,4.5 mi,1332,22 mins,1332
86,5,11.9 mi,1466,24 mins,1466
86,6,16.8 mi,2240,37 mins,2240
86,7,14.4 mi,1725,29 mins,1725
86,8,16.4 mi,2073,35 mins,2073
86,9,11.4 mi,1268,21 mins,1268
86,10,32.0 mi,3115,52 mins,3115
86,11,27.6 mi,2211,37 mins,2211
86,12,19.2 mi,2103,35 mins,2103
86,13,26.3 mi,3030,51 mins,3030
86,14,24.0 mi,2523,42 mins,2523
86,15,14.5 mi,1620,27 mins,1620
86,16,17.6 mi,1819,30 mins,1819
86,17,10.3 mi,1112,19 mins,1112
86,18,12.2 mi,1492,25 mins,1492
86,19,19.6 mi,1844,31 mins,1844
86,20,12.3 mi,1558,26 mins,1558
86,21,10.1 mi,1374,23 mins,1374
86,22,15.4 mi,1640,27 mins,1640
86,23,21.4 mi,2177,36 mins,2177
86,24,12.8 mi,1527,25 mins,1527
86,25,15.3 mi,1751,29 mins,1751
86,26,16.3 mi,1743,29 mins,1743
86,27,15.0 mi,1856,31 mins,1856
86,28,9.3 mi,1230,21 mins,1230
86,29,5.0 mi,1518,25 mins,1518
86,30,19.6 mi,2406,40 mins,2406
86,31,15.2 mi,1641,27 mins,1641
86,32,14.2 mi,1513,25 mins,1513
86,33,20.4 mi,2370,40 mins,2370
86,34,11.8 mi,1400,23 mins,1400
86,35,19.8 mi,2398,40 mins,2398
86,36,10.8 mi,1327,22 mins,1327
86,37,14.2 mi,1406,23 mins,1406
86,38,19.5 mi,2391,40 mins,2391
86,39,25.7 mi,2848,47 mins,2848
86,40,18.6 mi,1934,32 mins,1934
86,41,24.1 mi,2060,34 mins,2060
86,42,14.1 mi,1412,24 mins,1412
86,43,23.4 mi,2022,34 mins,2022
86,44,16.6 mi,2155,36 mins,2155
86,45,21.1 mi,2535,42 mins,2535
86,46,13.7 mi,1681,28 mins,1681
86,47,14.6 mi,1620,27 mins,1620
86,48,4.3 mi,1141,19 mins,1141
86,49,12.5 mi,1585,26 mins,1585
86,50,12.7 mi,1349,22 mins,1349
86,51,17.3 mi,1929,32 mins,1929
86,52,12.1 mi,1504,25 mins,1504
86,53,17.1 mi,1933,32 mins,1933
86,54,25.2 mi,2679,45 mins,2679
86,55,9.4 mi,1161,19 mins,1161
86,56,5.7 mi,888,15 mins,888
86,57,14.3 mi,1467,24 mins,1467
86,58,16.7 mi,1853,31 mins,1853
86,59,40.3 mi,2916,49 mins,2916
86,60,25.2 mi,2749,46 mins,2749
86,61,26.7 mi,2576,43 mins,2576
86,62,16.8 mi,1667,28 mins,1667
86,63,20.1 mi,2404,40 mins,2404
86,64,12.2 mi,1521,25 mins,1521
86,65,2.9 mi,932,16 mins,932
86,66,4.4 mi,712,12 mins,712
86,67,12.4 mi,1472,25 mins,1472
86,68,14.2 mi,1664,28 mins,1664
86,69,9.4 mi,1161,19 mins,1161
86,70,17.2 mi,2373,40 mins,2373
86,71,19.0 mi,2232,37 mins,2232
86,72,11.4 mi,1354,23 mins,1354
86,73,10.6 mi,1283,21 mins,1283
86,74,17.3 mi,1902,32 mins,1902
86,75,12.0 mi,1431,24 mins,1431
86,76,23.4 mi,2698,45 mins,2698
86,77,19.1 mi,2282,38 mins,2282
86,78,13.7 mi,1340,22 mins,1340
